country_id_alp3,year,value
prt,1990,78713860217
prt,1991,89233599278
prt,1992,107592098307
prt,1993,95009751901
prt,1994,99688641304
prt,1995,118122007430
prt,1996,122630089680
prt,1997,117016535163
prt,1998,123946327916
prt,1999,127427343916
prt,2000,118310710337
prt,2001,121498889485
prt,2002,134156091662
prt,2003,164862142212
prt,2004,189034502111
prt,2005,197180330805
prt,2006,208581694894
prt,2007,240190803449
prt,2008,262344779552
prt,2009,243701635176
prt,2010,237880908318
prt,2011,244797226567
prt,2012,216236608774
prt,2013,226369502104
prt,2014,229596170847
prt,2015,199313894327
prt,2016,206286022782
prt,2017,220811110492
prt,2018,242194788534
prt,2019,239986922639
prt,2020,228539245045
pry,1965,443587302
pry,1966,465888889
pry,1967,492674603
pry,1968,517650794
pry,1969,556293651
pry,1970,594611111
pry,1971,664571429
pry,1972,769039683
pry,1973,995531746
pry,1974,1333475397
pry,1975,1511420635
pry,1976,1698960317
pry,1977,2092158730
pry,1978,2559857143
pry,1979,3416777778
pry,1980,4448087302
pry,1981,5624515873
pry,1982,5419411765
pry,1983,5673248726
pry,1984,4502462807
pry,1985,3282449236
pry,1986,3723993943
pry,1987,3971044724
pry,1988,4255683528
pry,1989,4757732200
pry,1990,5812114523
pry,1991,6984367763
pry,1992,7157424031
pry,1993,7249533620
pry,1994,7870982005
pry,1995,9062131475
pry,1996,9788391781
pry,1997,9965225678
pry,1998,9260481572
pry,1999,8837070236
pry,2000,8855705140
pry,2001,8495806432
pry,2002,7196260657
pry,2003,7691367471
pry,2004,9624440836
pry,2005,10737500188
pry,2006,13429430050
pry,2007,17856270473
pry,2008,24616537618
pry,2009,22355601273
pry,2010,27237782850
pry,2011,33756238767
pry,2012,33296438306
pry,2013,38651334288
pry,2014,40377987209
pry,2015,36211372703
pry,2016,36089550659
pry,2017,38997129474
pry,2018,40225448341
pry,2019,37906944075
pry,2020,35670301496
pse,1994,2843300000
pse,1995,3282800000
pse,1996,3409600000
pse,1997,3759800000
pse,1998,4067800000
pse,1999,4271200000
pse,2000,4313600000
pse,2001,4003700000
pse,2002,3555800000
pse,2003,3968000000
pse,2004,4603100000
pse,2005,5125700000
pse,2006,5348300000
pse,2007,5815700000
pse,2008,7310400000
pse,2009,8085700000
pse,2010,9681500000
pse,2011,11186100000
pse,2012,12208400000
pse,2013,13515500000
pse,2014,13989700000
pse,2015,13972400000
pse,2016,15405400000
pse,2017,16128000000
pse,2018,16276600000
pse,2019,17133500000
pse,2020,15561300000
qat,1970,301791302
qat,1971,387700084
qat,1972,510259941
qat,1973,793884368
qat,1974,2401403227
qat,1975,2512784033
qat,1976,3284301332
qat,1977,3617580172
qat,1978,4052000413
qat,1979,5633000318
qat,1980,7829094613
qat,1981,8661263764
qat,1982,7596703214
qat,1983,6467582308
qat,1984,6704395824
qat,1985,6153296456
qat,1986,5053021951
qat,1987,5446428681
qat,1988,6038187033
qat,1989,6487912088
qat,1990,7360439423
qat,1991,6883516484
qat,1992,7646153984
qat,1993,7156593654
qat,1994,7374450769
qat,1995,8137911978
qat,1996,9059340385
qat,1997,11297802115
qat,1998,10255495027
qat,1999,12393131868
qat,2000,17759890110
qat,2001,17538461538
qat,2002,19363736264
qat,2003,23533791209
qat,2004,31734065934
qat,2005,44530494505
qat,2006,60882142857
qat,2007,79712087912
qat,2008,115270054945
qat,2009,97798351648
qat,2010,125122306346
qat,2011,167775268626
qat,2012,186833502363
qat,2013,198727642967
qat,2014,206224598571
qat,2015,161739955577
qat,2016,151732181868
qat,2017,161099122225
qat,2018,183334953819
qat,2019,176371267689
qat,2020,144411363345
rou,1987,38413636364
rou,1988,40809523810
rou,1989,42105263158
rou,1990,38995454545
rou,1991,28998684211
rou,1992,25121666667
rou,1993,26362894737
rou,1994,30074440483
rou,1995,37435317265
rou,1996,36937074278
rou,1997,35574916295
rou,1998,41694118973
rou,1999,35952781582
rou,2000,37253259017
rou,2001,40394824679
rou,2002,46066101951
rou,2003,57806506024
rou,2004,74972669057
rou,2005,98452791983
rou,2006,122022997508
rou,2007,174585202805
rou,2008,214313628965
rou,2009,174103695930
rou,2010,166309355235
rou,2011,183326740143
rou,2012,170635805317
rou,2013,190801346194
rou,2014,199959363430
rou,2015,177729210875
rou,2016,188128818486
rou,2017,211695422579
rou,2018,241457403085
rou,2019,249881592298
rou,2020,248715551367
rus,1988,554713455150
rus,1989,506500173960
rus,1990,516814274022
rus,1991,517962962963
rus,1992,460290556901
rus,1993,435083713851
rus,1994,395077301248
rus,1995,395537185735
rus,1996,391724890744
rus,1997,404928954192
rus,1998,270955486862
rus,1999,195907128351
rus,2000,259710142197
rus,2001,306602070621
rus,2002,345470494418
rus,2003,430347770732
rus,2004,591016690743
rus,2005,764017107992
rus,2006,989930542279
rus,2007,1299705764824
rus,2008,1660846387625
rus,2009,1222644282202
rus,2010,1524917468442
rus,2011,2045925608274
rus,2012,2208295773643
rus,2013,2292473246621
rus,2014,2059241965491
rus,2015,1363481063447
rus,2016,1276786979222
rus,2017,1574199387071
rus,2018,1657328865710
rus,2019,1687448525467
rus,2020,1483497784868
rwa,1960,119000024
rwa,1961,122000016
rwa,1962,125000008
rwa,1963,128000000
rwa,1964,129999994
rwa,1965,148799980
rwa,1966,124525703
rwa,1967,159560018
rwa,1968,172200018
rwa,1969,188700037
rwa,1970,219900006
rwa,1971,222952578
rwa,1972,246457838
rwa,1973,290746157
rwa,1974,308458423
rwa,1975,571863296
rwa,1976,637754162
rwa,1977,746650559
rwa,1978,905709147
rwa,1979,1109346221
rwa,1980,1254765350
rwa,1981,1407062608
rwa,1982,1407242640
rwa,1983,1479688126
rwa,1984,1587412957
rwa,1985,1715625839
rwa,1986,1944711061
rwa,1987,2157434025
rwa,1988,2395493878
rwa,1989,2405021933
rwa,1990,2550185618
rwa,1991,1911600970
rwa,1992,2029026704
rwa,1993,1971525999
rwa,1994,753636370
rwa,1995,1293535011
rwa,1996,1382334879
rwa,1997,1851558302
rwa,1998,1989343495
rwa,1999,2155659413
rwa,2000,2067528500
rwa,2001,1965444515
rwa,2002,1964779921
rwa,2003,2137093489
rwa,2004,2375281627
rwa,2005,2932213575
rwa,2006,3317951468
rwa,2007,4068065929
rwa,2008,5177015141
rwa,2009,5671332138
rwa,2010,6121234529
rwa,2011,6881038270
rwa,2012,7650300320
rwa,2013,7815599503
rwa,2014,8241332517
rwa,2015,8539048448
rwa,2016,8690485823
rwa,2017,9253098954
rwa,2018,9640280084
rwa,2019,10355974217
rwa,2020,10333991456
sau,1968,4187777711
sau,1969,4485777644
sau,1970,5377268849
sau,1971,7184863277
sau,1972,9664067930
sau,1973,14947491056
sau,1974,45412971909
sau,1975,46773303721
sau,1976,64005623870
sau,1977,74188363506
sau,1978,80265732293
sau,1979,111859726429
sau,1980,164541658299
sau,1981,184291888767
sau,1982,153238991869
sau,1983,129171602025
sau,1984,119624918956
sau,1985,103897892811
sau,1986,86962013011
sau,1987,85695941760
sau,1988,88256162069
sau,1989,95344352824
sau,1990,117630271802
sau,1991,132223268491
sau,1992,137087876662
sau,1993,132967901415
sau,1994,135174886489
sau,1995,143343036342
sau,1996,158662398745
sau,1997,165963557410
sau,1998,146775498080
sau,1999,161716960000
sau,2000,189514926213
sau,2001,184137469733
sau,2002,189605920240
sau,2003,215807655253
sau,2004,258742263040
sau,2005,328459700115
sau,2006,376900135728
sau,2007,415964583055
sau,2008,519796738640
sau,2009,429097899280
sau,2010,528207332640
sau,2011,671238840107
sau,2012,735974843360
sau,2013,746647127413
sau,2014,756350347333
sau,2015,654269902880
sau,2016,644935541440
sau,2017,688586244293
sau,2018,786521831573
sau,2019,792966838160
sau,2020,700117873253
sdn,1960,1307333333
sdn,1961,1419333333
sdn,1962,1541666667
sdn,1963,1568333333
sdn,1964,1611333333
sdn,1965,1679333333
sdn,1966,1723000000
sdn,1967,1865666667
sdn,1968,1947333333
sdn,1969,2144333333
sdn,1970,2437666667
sdn,1971,2656000000
sdn,1972,2882000000
sdn,1973,3571666667
sdn,1974,4595000000
sdn,1975,5598000000
sdn,1976,6979333333
sdn,1977,8704000000
sdn,1978,7670500000
sdn,1979,9032250000
sdn,1980,7459833333
sdn,1981,10016500000
sdn,1982,9240000000
sdn,1983,8230153846
sdn,1984,9701357143
sdn,1985,12403733333
sdn,1986,15769062500
sdn,1987,20155555556
sdn,1988,15399166667
sdn,1989,15291507937
sdn,1990,12408647541
sdn,1991,11379222222
sdn,1992,7034219713
sdn,1993,8881785938
sdn,1994,12794192334
sdn,1995,13829744879
sdn,1996,9018243044
sdn,1997,11681494637
sdn,1998,11250327988
sdn,1999,10682045258
sdn,2000,12257418326
sdn,2001,15716489370
sdn,2002,18136839087
sdn,2003,21355576673
sdn,2004,26645490675
sdn,2005,35182105414
sdn,2006,45264519503
sdn,2007,59440139775
sdn,2008,64831935604
sdn,2009,51621044077
sdn,2010,58962978034
sdn,2011,55018567211
sdn,2012,37632919967
sdn,2013,43024018082
sdn,2014,49516748618
sdn,2015,51726758677
sdn,2016,42630376000
sdn,2017,41283617976
sdn,2018,30964349685
sdn,2019,26155799325
sdn,2020,21329109522
sen,1960,1003692375
sen,1961,1058975266
sen,1962,1085475573
sen,1963,1122139637
sen,1964,1188930568
sen,1965,1210058396
sen,1966,1246908374
sen,1967,1246480959
sen,1968,1309384830
sen,1969,1245234807
sen,1970,1297407829
sen,1971,1339548824
sen,1972,1620857277
sen,1973,1863398448
sen,1974,2099324950
sen,1975,2830388405
sen,1976,2869777812
sen,1977,2938046307
sen,1978,3280354339
sen,1979,4084878668
sen,1980,4510107330
sen,1981,4095892072
sen,1982,4013950868
sen,1983,3569356462
sen,1984,3485165161
sen,1985,3818944603
sen,1986,5392093508
sen,1987,6487352283
sen,1988,6418419798
sen,1989,6366039353
sen,1990,7390967035
sen,1991,7255210701
sen,1992,7769817869
sen,1993,7367985695
sen,1994,5034588159
sen,1995,6326342963
sen,1996,6559712551
sen,1997,6041478436
sen,1998,6505607633
sen,1999,6592835458
sen,2000,6013184809
sen,2001,6507824767
sen,2002,7006402592
sen,2003,8768721956
sen,2004,10076817278
sen,2005,11009032665
sen,2006,11697918803
sen,2007,13994218939
sen,2008,16853991177
sen,2009,16145868285
sen,2010,16121314671
sen,2011,17814284622
sen,2012,17660871726
sen,2013,18918668644
sen,2014,19797254643
sen,2015,17774766636
sen,2016,19040312815
sen,2017,20996564752
sen,2018,23116699808
sen,2019,23306213742
sen,2020,24644234595
sgp,1960,704756305
sgp,1961,764634784
sgp,1962,826244610
sgp,1963,917614008
sgp,1964,894159153
sgp,1965,974650464
sgp,1966,1096432771
sgp,1967,1238043904
sgp,1968,1425715406
sgp,1969,1659904613
sgp,1970,1920586698
sgp,1971,2263785444
sgp,1972,2721440981
sgp,1973,3696213333
sgp,1974,5221534956
sgp,1975,5633673930
sgp,1976,6327077974
sgp,1977,6618585074
sgp,1978,7517176355
sgp,1979,9296921724
sgp,1980,11896256783
sgp,1981,14175228844
sgp,1982,16084252378
sgp,1983,17784112150
sgp,1984,19749361098
sgp,1985,19156532746
sgp,1986,18586746057
sgp,1987,20919215578
sgp,1988,25371462488
sgp,1989,30465364739
sgp,1990,36144336769
sgp,1991,45466164978
sgp,1992,52130263966
sgp,1993,60603478153
sgp,1994,73690847191
sgp,1995,87810991957
sgp,1996,96295886525
sgp,1997,100124191810
sgp,1998,85728310229
sgp,1999,86284660767
sgp,2000,96074477958
sgp,2001,89794943350
sgp,2002,92537752709
sgp,2003,97645448284
sgp,2004,115035498758
sgp,2005,127807618361
sgp,2006,148630373214
sgp,2007,180941941477
sgp,2008,193611986713
sgp,2009,194152286009
sgp,2010,239809387605
sgp,2011,279351168707
sgp,2012,295087220933
sgp,2013,307576360585
sgp,2014,314851156183
sgp,2015,308004146058
sgp,2016,318763807456
sgp,2017,343337750742
sgp,2018,375981539146
sgp,2019,374386306993
sgp,2020,339998477930
slb,1967,25203524
slb,1968,28084253
slb,1969,28606411
slb,1971,50056883
slb,1972,40606712
slb,1973,55272109
slb,1974,84539332
slb,1975,74617096
slb,1976,83099108
slb,1977,93147039
slb,1978,111022090
slb,1979,151270208
slb,1980,183170657
slb,1981,194215752
slb,1982,192564263
slb,1983,181096595
slb,1984,181359233
slb,1985,165454832
slb,1986,147573931
slb,1987,155244493
slb,1988,176709270
slb,1989,172681321
slb,1990,214727768
slb,1991,227641079
slb,1992,269116492
slb,1993,300843869
slb,1994,402868080
slb,1995,469479433
slb,1996,510598923
slb,1997,526514031
slb,1998,457679209
slb,1999,488001488
slb,2000,419933581
slb,2001,409435392
slb,2002,346431958
slb,2003,352522682
slb,2004,397611127
slb,2005,476898764
slb,2006,538668769
slb,2007,620230005
slb,2008,699157191
slb,2009,735940410
slb,2010,846797694
slb,2011,1049952233
slb,2012,1190994127
slb,2013,1284698922
slb,2014,1335538893
slb,2015,1307061544
slb,2016,1378551118
slb,2017,1483758907
slb,2018,1574599183
slb,2019,1570093229
slb,2020,1545888426
sle,1960,322009472
sle,1961,327834681
sle,1962,342721580
sle,1963,348546952
sle,1964,371848115
sle,1965,359379856
sle,1966,375479850
sle,1967,348795303
sle,1968,329860092
sle,1969,408690163
sle,1970,434410374
sle,1971,419549425
sle,1972,465381090
sle,1973,575230234
sle,1974,648590643
sle,1975,679335901
sle,1976,594895672
sle,1977,691777758
sle,1978,960728339
sle,1979,1109374722
sle,1980,1100685845
sle,1981,1114830472
sle,1982,1295361886
sle,1983,995104305
sle,1984,1087471862
sle,1985,856890499
sle,1986,490181457
sle,1987,701307602
sle,1988,1055083945
sle,1989,932974412
sle,1990,649644827
sle,1991,779981459
sle,1992,679997998
sle,1993,768812335
sle,1994,911915971
sle,1995,870758739
sle,1996,941742153
sle,1997,850218034
sle,1998,672375927
sle,1999,669384769
sle,2000,635874002
sle,2001,1090467712
sle,2002,1253340520
sle,2003,1385810072
sle,2004,1448536631
sle,2005,1650494367
sle,2006,1885112202
sle,2007,2158496873
sle,2008,2505458705
sle,2009,2453899847
sle,2010,2578026297
sle,2011,2942546781
sle,2012,3801862611
sle,2013,4920343195
sle,2014,5015157816
sle,2015,4218723875
sle,2016,3674794530
sle,2017,3719369107
sle,2018,4085114794
sle,2019,4076578543
sle,2020,4063289450
slv,1965,877720000
slv,1966,929520000
slv,1967,976200000
slv,1968,1009760100
slv,1969,1049400000
slv,1970,1132920000
slv,1971,1186120000
slv,1972,1263720000
slv,1973,1442320000
slv,1974,1665880000
slv,1975,1884120100
slv,1976,2328280100
slv,1977,2941640100
slv,1978,3127960000
slv,1979,3463639900
slv,1980,3573959900
slv,1981,3437200200
slv,1982,3399189100
slv,1983,3506347800
slv,1984,3661683400
slv,1985,3800368600
slv,1986,3771663200
slv,1987,3958045800
slv,1988,4189880000
slv,1989,4372215300
slv,1990,4817542204
slv,1991,5252342400
slv,1992,5813399300
slv,1993,6680269200
slv,1994,7679384000
slv,1995,8921947100
slv,1996,9586327800
slv,1997,10221705900
slv,1998,10936669900
slv,1999,11284197000
slv,2000,11784927700
slv,2001,12282533600
slv,2002,12664190300
slv,2003,13243892200
slv,2004,13724810900
slv,2005,14698000000
slv,2006,15999890000
slv,2007,17011750000
slv,2008,17986890000
slv,2009,17601620000
slv,2010,18447920000
slv,2011,20283780000
slv,2012,21386150000
slv,2013,21990960000
slv,2014,22593470000
slv,2015,23438240000
slv,2016,24191430000
slv,2017,24979190000
slv,2018,26020850000
slv,2019,26896660000
slv,2020,24638720000
smr,1999,1109098658
smr,2000,1005159388
smr,2001,1077413479
smr,2002,1168269231
smr,2003,1464326161
smr,2004,1723750000
smr,2005,1785847531
smr,2006,1908167106
smr,2007,2185874624
smr,2008,2393437820
smr,2009,2056126702
smr,2010,1881214371
smr,2011,1813752784
smr,2012,1604779648
smr,2013,1678841812
smr,2014,1673973695
smr,2015,1419394771
smr,2016,1468377272
smr,2017,1528630707
smr,2018,1655300873
smr,2019,1616369646
som,1960,180459937
som,1961,191659914
som,1962,203531928
som,1963,216145936
som,1964,229529913
som,1965,243724533
som,1966,257374456
som,1967,271780365
som,1968,286718280
som,1969,306357285
som,1970,322600009
som,1971,331102742
som,1972,416942437
som,1973,507028428
som,1974,467577432
som,1975,710850227
som,1976,807275809
som,1977,498550873
som,1978,564986060
som,1979,590419855
som,1980,603592657
som,1981,699112267
som,1982,774419570
som,1983,733901366
som,1984,788307213
som,1985,876404618
som,1986,930318705
som,1987,1009792724
som,1988,1038291284
som,1989,1092392963
som,1990,917044228
som,2013,4574495667
som,2014,5021956321
som,2015,5331761394
som,2016,5529873480
som,2017,5609000000
som,2018,5850677296
som,2019,6476674592
som,2020,6965285325
srb,1995,16832598870
srb,1996,21818007449
srb,1997,25676488000
srb,1998,19457979423
srb,1999,19388663551
srb,2000,6875845987
srb,2001,12960538724
srb,2002,17120906918
srb,2003,22482365322
srb,2004,26141968161
srb,2005,27683225959
srb,2006,32482070360
srb,2007,43170990616
srb,2008,52194221469
srb,2009,45162894381
srb,2010,41819468692
srb,2011,49258136129
srb,2012,43309252921
srb,2013,48394239475
srb,2014,47062206678
srb,2015,39655958843
srb,2016,40692643373
srb,2017,44179055280
srb,2018,50640650221
srb,2019,51514222382
srb,2020,53335016425
ssd,2008,14586253383
ssd,2009,12231264525
ssd,2010,14602072411
ssd,2011,14907308933
ssd,2012,11931472169
ssd,2013,18426469017
ssd,2014,13962212847
ssd,2015,11997800760
stp,2001,75951211
stp,2002,85171308
stp,2003,102085583
stp,2004,114582562
stp,2005,136450275
stp,2006,142775597
stp,2007,149146423
stp,2008,188021191
stp,2009,187820465
stp,2010,196652514
stp,2011,231489270
stp,2012,250680846
stp,2013,300554484
stp,2014,346528329
stp,2015,316066072
stp,2016,345495615
stp,2017,375614126
stp,2018,412253810
stp,2019,427425040
stp,2020,472914470
sur,1960,99650000
sur,1961,107700000
sur,1962,116150000
sur,1963,125950000
sur,1964,134400000
sur,1965,154150000
sur,1966,190350000
sur,1967,220700000
sur,1968,241350000
sur,1969,259650000
sur,1970,274900000
sur,1971,301000000
sur,1972,311950000
sur,1973,339450000
sur,1974,409850000
sur,1975,465500000
sur,1976,505500000
sur,1977,641500000
sur,1978,735500000
sur,1979,782500000
sur,1980,795000000
sur,1981,889000000
sur,1982,915000000
sur,1983,883500000
sur,1984,864000000
sur,1985,873000000
sur,1986,891000000
sur,1987,980000000
sur,1988,1161000000
sur,1989,542600000
sur,1990,388400000
sur,1991,448100000
sur,1992,404600000
sur,1993,428764706
sur,1994,605492537
sur,1995,691590498
sur,1996,861411471
sur,1997,926422500
sur,1998,1110850000
sur,1999,886290698
sur,2000,947671970
sur,2001,834279358
sur,2002,1093574468
sur,2003,1274190311
sur,2004,1484092538
sur,2005,1793388732
sur,2006,2626380435
sur,2007,2936612022
sur,2008,3532969035
sur,2009,3875409836
sur,2010,4368398048
sur,2011,4422276622
sur,2012,4980000000
sur,2013,5145757576
sur,2014,5240606061
sur,2015,5126291451
sur,2016,3317438911
sur,2017,3591623596
sur,2018,3996247906
sur,2019,3984483762
sur,2020,2884248048
svk,1990,12747380650
svk,1991,14272201755
svk,1992,15495514297
svk,1993,16520676974
svk,1994,20162936291
svk,1995,25840146405
svk,1996,27925036755
svk,1997,27706028096
svk,1998,29856000671
svk,1999,30453383763
svk,2000,29169953013
svk,2001,30752150336
svk,2002,35130340674
svk,2003,46816589165
svk,2004,57332015148
svk,2005,62785305310
svk,2006,70708098106
svk,2007,86454081577
svk,2008,100469509301
svk,2009,89046289247
svk,2010,90712671901
svk,2011,99362720494
svk,2012,94258572686
svk,2013,98541305462
svk,2014,100954719362
svk,2015,88601289843
svk,2016,89614053144
svk,2017,95157888667
svk,2018,105561218935
svk,2019,105284375641
svk,2020,105172564492
svn,1995,21352224019
svn,1996,21507232649
svn,1997,20763101741
svn,1998,22146231968
svn,1999,22711384311
svn,2000,20289627637
svn,2001,20876309970
svn,2002,23489890274
svn,2003,29634713641
svn,2004,34414784504
svn,2005,36206395971
svn,2006,39481045038
svn,2007,48006372844
svn,2008,55552509155
svn,2009,50368056405
svn,2010,48161250405
svn,2011,51516366655
svn,2012,46580457470
svn,2013,48401896808
svn,2014,49930685013
svn,2015,43090173395
svn,2016,44736333522
svn,2017,48469082710
svn,2018,54137142149
svn,2019,54178877606
svn,2020,53589609581
swe,1960,15822585034
swe,1961,17212686615
swe,1962,18667251380
swe,1963,20204870630
swe,1964,22532416750
swe,1965,24795499686
swe,1966,26971486546
swe,1967,29275995675
swe,1968,31066819929
swe,1969,33738102482
swe,1970,38092452061
swe,1971,41566412923
swe,1972,48954145809
swe,1973,59404966684
swe,1974,66013338965
swe,1975,82885397621
swe,1976,89362071673
swe,1977,94468740851
swe,1978,104442351223
swe,1979,123386410161
swe,1980,142092068281
swe,1981,129686938223
swe,1982,114380557731
swe,1983,105014356667
swe,1984,109201362581
swe,1985,114123537582
swe,1986,150498057724
swe,1987,183009638351
swe,1988,206986674501
swe,1989,217948315625
swe,1990,261846194499
swe,1991,274229034312
swe,1992,284321115595
swe,1993,212953336588
swe,1994,229033566615
swe,1995,267305875261
swe,1996,291743811512
swe,1997,268146144678
swe,1998,270809066781
swe,1999,274072182417
swe,2000,262835454367
swe,2001,242395852494
swe,2002,266849061836
swe,2003,334337212322
swe,2004,385118044877
swe,2005,392218088879
swe,2006,423093437424
swe,2007,491252589217
swe,2008,517706149201
swe,2009,436537014294
swe,2010,495812558843
swe,2011,574094112973
swe,2012,552483727283
swe,2013,586841821797
swe,2014,581964017237
swe,2015,505103781350
swe,2016,515654671470
swe,2017,541018749769
swe,2018,555455371487
swe,2019,533879529188
swe,2020,541220059459
swz,1960,35076158
swz,1961,43025199
swz,1962,45927061
swz,1963,54128377
swz,1964,64979280
swz,1965,70278594
swz,1966,76858463
swz,1967,74758505
swz,1968,79798404
swz,1969,105417892
swz,1970,112137757
swz,1971,136465324
swz,1972,146741251
swz,1973,221902017
swz,1974,264311994
swz,1975,288302907
swz,1976,272539098
swz,1977,304047838
swz,1978,340616375
swz,1979,412093134
swz,1980,542000514
swz,1981,570761167
swz,1982,537575981
swz,1983,555336146
swz,1984,494475700
swz,1985,360075380
swz,1986,449146608
swz,1987,584135560
swz,1988,692016714
swz,1989,696915431
swz,1990,1114703088
swz,1991,1156141998
swz,1992,1284766234
swz,1993,1357206996
swz,1994,1419293455
swz,1995,1698982438
swz,1996,1602760100
swz,1997,1716699913
swz,1998,1576904292
swz,1999,1547884442
swz,2000,1738100853
swz,2001,1542477309
swz,2002,1432228125
swz,2003,2197612701
swz,2004,2770082792
swz,2005,3178126492
swz,2006,3291353836
swz,2007,3469363996
swz,2008,3294093485
swz,2009,3580417067
swz,2010,4438778424
swz,2011,4820499924
swz,2012,4886533033
swz,2013,4597532030
swz,2014,4422968340
swz,2015,4063245671
swz,2016,3816022047
swz,2017,4402969226
swz,2018,4665420239
swz,2019,4495679481
swz,2020,3972728948
syc,1960,12012012
syc,1961,11592012
syc,1962,12642027
syc,1963,13923029
syc,1964,15393032
syc,1965,15603033
syc,1966,16443035
syc,1967,16632033
syc,1968,16074027
syc,1969,16452028
syc,1970,18432031
syc,1971,21965952
syc,1972,30645121
syc,1973,36896278
syc,1974,43134499
syc,1975,47803146
syc,1976,49278980
syc,1977,64526399
syc,1978,85552370
syc,1979,127261099
syc,1980,147357223
syc,1981,154902869
syc,1982,147912070
syc,1983,146712851
syc,1984,151313242
syc,1985,168887539
syc,1986,207850624
syc,1987,249267040
syc,1988,283828769
syc,1989,304832867
syc,1990,368584759
syc,1991,374359556
syc,1992,433667194
syc,1993,473916819
syc,1994,486451205
syc,1995,508221508
syc,1996,503068472
syc,1997,562958837
syc,1998,608369282
syc,1999,622985494
syc,2000,614879765
syc,2001,622262057
syc,2002,697518248
syc,2003,705704816
syc,2004,839319927
syc,2005,919103255
syc,2006,1016418229
syc,2007,1033561654
syc,2008,967199594
syc,2009,847397850
syc,2010,969936525
syc,2011,1065826670
syc,2012,1060226126
syc,2013,1328157609
syc,2014,1343007845
syc,2015,1377495054
syc,2016,1426651769
syc,2017,1528242026
syc,2018,1547690759
syc,2019,1582841059
syc,2020,1059886364
syr,1960,857704413
syr,1961,945244972
syr,1962,1110565881
syr,1963,1200447408
syr,1964,1339494267
syr,1965,1329842435
syr,1966,1321204503
syr,1967,1443717801
syr,1968,1562303429
syr,1969,1796596911
syr,1970,1780104712
syr,1971,2097643979
syr,1972,2415706806
syr,1973,2579219251
syr,1974,4244670160
syr,1975,5566756757
syr,1976,6417632803
syr,1977,6882292994
syr,1978,8251974522
syr,1979,9929681529
syr,1980,13062420382
syr,1981,16758471338
syr,1982,17525605096
syr,1983,18672866242
syr,1984,19195414013
syr,1985,21203821656
syr,1986,25460636943
syr,1987,32538089172
syr,1988,16574342984
syr,1989,18609532294
syr,1990,23904498886
syr,1991,27756258352
syr,1992,33107349666
syr,1993,36860133630
syr,1994,45086948775
syr,1995,50866369710
syr,1996,61546280624
syr,1997,66420400891
syr,1998,70418173719
syr,1999,72970334076
syr,2000,80590022272
syr,2001,86771314031
syr,2002,90558485523
syr,2003,95693808463
syr,2004,112863340757
syr,2005,134203830735
syr,2006,153799910913
syr,2007,180030111359
syr,2008,218089977728
syr,2009,224561692650
syr,2010,252518218263
syr,2011,64315437939
syr,2012,42807315976
syr,2013,20345458471
syr,2014,21239000398
syr,2015,16492072144
syr,2016,12356980639
syr,2017,16112991412
syr,2018,21490335086
syr,2019,22777882165
tcd,1960,313582729
tcd,1961,333975339
tcd,1962,357635714
tcd,1963,371767003
tcd,1964,392247518
tcd,1965,416926303
tcd,1966,432794922
tcd,1967,449826323
tcd,1968,453980097
tcd,1969,471635621
tcd,1970,469266737
tcd,1971,501866731
tcd,1972,585427546
tcd,1973,647199483
tcd,1974,652532796
tcd,1975,864602103
tcd,1976,866044961
tcd,1977,935360466
tcd,1978,1113920123
tcd,1979,1004316495
tcd,1980,1033002402
tcd,1981,876937560
tcd,1982,834369860
tcd,1983,832415806
tcd,1984,919103735
tcd,1985,1033069710
tcd,1986,1067828247
tcd,1987,1163426851
tcd,1988,1482597299
tcd,1989,1433686310
tcd,1990,1738605558
tcd,1991,1877138042
tcd,1992,1881847677
tcd,1993,1463251055
tcd,1994,1179837955
tcd,1995,1445919970
tcd,1996,1607345450
tcd,1997,1544689503
tcd,1998,1744794457
tcd,1999,1534673583
tcd,2000,1388506727
tcd,2001,1710843361
tcd,2002,1997005787
tcd,2003,2742815195
tcd,2004,4422855929
tcd,2005,6649307057
tcd,2006,7428701809
tcd,2007,8650138069
tcd,2008,10393834721
tcd,2009,9290728773
tcd,2010,10668102735
tcd,2011,12172309523
tcd,2012,12367363678
tcd,2013,12953535496
tcd,2014,13940768066
tcd,2015,10950392220
tcd,2016,10097778354
tcd,2017,10000395242
tcd,2018,11239167048
tcd,2019,11314951343
tcd,2020,10829076802
tgo,1960,121128073
tgo,1961,126396470
tgo,1962,132237442
tgo,1963,143255785
tgo,1964,166104068
tgo,1965,187300336
tgo,1966,216136264
tgo,1967,231706475
tgo,1968,241956911
tgo,1969,267732446
tgo,1970,253976626
tgo,1971,286537525
tgo,1972,335677637
tgo,1973,406479906
tgo,1974,560437743
tgo,1975,617321669
tgo,1976,619375134
tgo,1977,777435020
tgo,1978,824263842
tgo,1979,891775907
tgo,1980,1136408814
tgo,1981,962347001
tgo,1982,821651919
tgo,1983,765746591
tgo,1984,718148960
tgo,1985,762359723
tgo,1986,1060911735
tgo,1987,1249099130
tgo,1988,1378847487
tgo,1989,1352949663
tgo,1990,1628427515
tgo,1991,1602299863
tgo,1992,1692959110
tgo,1993,1233496846
tgo,1994,982624325
tgo,1995,1309382885
tgo,1996,1465448290
tgo,1997,1498950899
tgo,1998,1587345951
tgo,1999,1576672792
tgo,2000,1491891108
tgo,2001,1482437752
